2026 공간풀숲 전시 정성자료,,,,,,,,,,,,,,,,,,,
,전시명,유형,내용,출처,기간,,,,,,,,,,,,,,
103,,,몸은 조류를 기억하고 바람의 방향을 읽고 바당밭 303.8ha을 감각하는 전시. 두번째 살갗전을 축하합니다.,,,,,,,,,,,,,,,,
104,,,멋진 바다... 만들어 주세요.,,,,,,,,,,,,,,,,
105,,,바다와 함께한 삶의 이야기를 나눠,,,,,,,,,,,,,,,,
106,두 번째 살갗: 303.8ha,관람객 후기,"두 번째  살갗   ㅡ윤범모 

바다는 풍경이 아니다
해녀에게 바다는 일터다

어떤 사진작가는 아무런 연고도 없는
제주 남단 가파도에 갔다가 
젊은 나이에 해녀가 되었다 

십년도 넘게 물질하다가
지금은 어촌계장으로 기울어지는 일터를 챙긴다
바다속은 예전과 같지 않단다
그 많던 모자반(몸), 미역, 톳, 감태 같은 해초들 사라졌고
남방에서 올라온 독성 많은 물고기 놀이터가 되었다 

그래도 평생 함께했던 바다
숙성된 몸의 해녀들은 오늘도 해녀복을 입는다

젊은 해녀는 모처럼 상경하여 공간 풀숲 전시장에
가파도 해풍을 가득 풀어 놓는다
사진 작품은 증거한다 
해녀복은 두 번째 살갗
아니, 바다는 해녀의 두 번째 살갗
해녀와 바다는 한 몸인 것을.

그 한 몸
지금은 누렇게 황폐화되고 있다
살갗은 괴롭다.",윤범모 시인 후기,,,,,,,,,,,,,,,
107,기록과 기억 함께사는길 30년,관람객 후기,열심히 연대했던 나의 30년 그 기억들을 떠올려 다시 다짐하는 미래의 30년을 기다리며... 전시회 감사합니다,방명록,,,,,,,,,,,,,,,
108,기록과 기억-함께사는길 30년,관람객 후기,동강 댐 백지화를 위한 수상 시위 장면이나 태안 기름 유출로 시커멓게 변한 바다의 기름때를 닦아내는 시민들의 모습 등 기억에서 가물거리는 안타까운 사연들을 줄줄이 불러내어 지난날을 돌아보게 만들었다.,sns 후기,,,,,,,,,,,,,,,
109,기록과 기억-함께사는길 30년,관람객 후기,덕분에 감사합니다.,방명록,,,,,,,,,,,,,,,
110,"흑산, 멀고 짙고",관람객 후기,"《흑산, 멀고 짙고》는 단순히 풍경을 기록한 전시가 아닙니다. 노순택의 또 다른 목격이자 관찰 그리고 서술의 확장된 방식이었습니다. 작가를 물끄러미 바라보는 염소와 사진 속 아이들의 모습이 오래도록 마음에 남습니다.",sns 후기,,,,,,,,,,,,,,,
111,"흑산, 멀고 짙고",관람객 후기,...노순택의 시대를 함께 살아서 자랑스럽습니다,sns 후기,,,,,,,,,,,,,,,
112,"잇고, 풀고, 비우고",작가노트,"이 전시는 ‘연기(緣起)’의 관점을 조형 행위로 번역한 것이다. 우리는 매 순간 관계 속에서 생겨나고, 관계 속에서 변화하며, 관계 속에서 사라진다. 나는 ‘잇기’로 연결을 만들고, ‘풀기’로 고정된 의미를 느슨하게 하며, ‘비우기’로 남겨진 여백을 드러낸다",김문정 작업노트,,,,,,,,,,,,,,,
113,"잇고, 풀고, 비우고",담당자 기록,"김문정 작가는 불교의 핵심 교리인 ‘연기(緣起)’ 사상을 구현하기 위해 작품마다 비정형적인 여백(void)을 두고 선들을 연결하고 종이를 풀어 헤쳐 무상(無常)의 추상(抽象)으로 나아간다. 수행자처럼 무수히 ‘잇고 풀고 비우기’를 반복, 실천하며 존재의 연기적 관계성을 드러내고 있다. 동일 행위의 집요한 반복을 통해 결과보다 행위(과정)의 질을 강조하며 보이지 않는 관계의 연결망을 작품의 핵심으로 설정한다.","최연하 감독, 기획노트",,,,,,,,,,,,,,,
114,마음의 기후,담당자 기록,"김영미 작가는 40년이 넘는 시간 동안 수없이 많은 인체 드로잉을 해왔다. 작업실 한편에 수북이 쌓여 있던 드로잉북은 매일 5시간 이상을 꾸준히 작업해온 작가의 필력을 고스란히 보여준다. 이번 전시 오프닝에서 선보인 드로잉 퍼포먼스를 보며, 그림을 그리는 몸짓 그 자체가 지닌 아름다움에 새삼 깊은 감동을 받았다. 그림을 잘 그리는 사람들은 언제 보아도 부럽다.","최연하 감독, sns 기록",,,,,,,,,,,,,,,
115,마음의 기후,담당자 기록,"“...전시 제목인 ‘마음의 기후’는 낯설면서도 단숨에 이해되는 말이다. 마음에도 계절이 있고, 날씨가 있다. 우리는 종종 기분을 두고 “오늘 마음이 흐리다”거나 “기분이 맑다”는 표현을 사용한다. 마음을 기후처럼 이야기하는 방식은 그래서 자연스럽다. 하지만 기후 위기가 현실이 된 지금, ‘기후’라는 단어는 더 이상 단순한 비유에 머물지 않는다. 그것은 세계의 위기이자, 우리가 매일의 삶 속에서 체감하는 불안이며, 동시에 서로 연결된 존재로 살아가야 하는 시대의 조건이다...”","최연하 감독, 기획노트",,,,,,,,,,,,,,,
116,흐르지 않는 강: 김원의 4대강 기록,작가노트,"4대강 사업은 나의 고향, 경상북도 영주시 평은면에 흐르는 내성천도 삼켰다. 영주댐을 건설하기 위해 모래 강에 댐을 막았다. 2009년 12월에 공사를 시작하여 2016년 12월에 준공했다. 1조 원이 넘는 돈이 들었다. 내성천의 맑은 물을 이용하여 낙동강 하류의 수질을 개선하는 목적으로 건설되었지만 정작 댐에 가둔 물은 녹조 덩어리가 되어 아무 쓸모 없게 되었다.",김원 작가 노트,,,,,,,,,,,,,,,
117,오랜 정원에서,담당자 기록,"《오랜 정원에서》 작품의 배경은 안성 죽산에 있는 이재용 작가의 정원으로, 이번 전시회에 등장하는 모든 식물의 터전이다. 작가는 본인이 직접 돌보는 정원에서 식물들을 채집해 표본으로 만들고, 그것을 다시 촬영하고 레이어드하는 과정을 통해 하나의 이미지를 완성한다. 사진이라는 매체가 본래 지닌 ‘기록’의 속성과, 표본이라는 형식이 품고 있는 ‘보존’의 의지가 만나 전혀 새로운 시간의 층위를 만들어낸다. ",,,,,,,,,,,,,,,,
118,오랜 정원에서,작가노트,"""식물은 대지의 영양분을 빨아올려 공기와 호흡하고, 숲의 이웃들과 보이지 않는 신호를 주고받으며, 그 대지의 기억은 물길을 통해 다시 모든 생명의 근원인 바다로 흘러간다...""",,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,
133,,,,,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,
135,,,,,,,,,,,,,,,,,,,
136,,,,,,,,,,,,,,,,,,,
